configuration_id,window_id,gt_rally_id,first_or_last,gt_frame,buffer_start,buffer_end,buffer_has_candidate,selected_candidate_frame,additional_candidate_count,strict_tolerance_base30,strict_tolerance_frames,candidate_gt_relation,matched_gt_rally_id,matched_gt_frame,predicted_boundary_classification,associated_predicted_span_id,associated_predicted_span_start,associated_predicted_span_end,candidate_predicted_rally_id,candidate_assigned_to_associated_span,candidate_span_relation,required_boundary_extension_frames
static_shuttleset_homography/sset_01/tracknet-stride-8,149,75,first,91658,91583,91734,True,91657,2,5,4,first_last_stroke_match,75,91658,covered,74,91655,92013,74,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,150,75,last,91960,91885,92036,True,91957,5,5,4,first_last_stroke_match,75,91960,covered,74,91655,92013,74,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,151,76,first,92752,92677,92828,True,92750,4,5,4,first_last_stroke_match,76,92752,covered,75,92723,93152,75,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,152,76,last,93083,93008,93159,True,93081,6,5,4,first_last_stroke_match,76,93083,covered,75,92723,93152,75,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,153,77,first,93607,93532,93683,True,93601,4,5,4,no_gt_stroke_match,,,covered,76,93543,93923,76,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,154,77,last,93887,93812,93963,True,93889,3,5,4,first_last_stroke_match,77,93887,covered,76,93543,93923,76,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,155,78,first,94855,94780,94931,True,94849,3,5,4,no_gt_stroke_match,,,covered,77,94814,95113,77,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,156,78,last,95062,94987,95138,True,95045,4,5,4,other_gt_stroke_match,78,95045,covered,77,94814,95113,77,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,157,79,first,95807,95732,95883,True,95809,3,5,4,first_last_stroke_match,79,95807,covered,78,95797,96644,78,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,158,79,last,96574,96499,96650,True,96571,3,5,4,first_last_stroke_match,79,96574,covered,78,95797,96644,78,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,159,80,first,97194,97119,97270,True,97185,2,5,4,no_gt_stroke_match,,,covered,79,96806,97586,79,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,160,80,last,97530,97455,97606,True,97518,4,5,4,no_gt_stroke_match,,,covered,79,96806,97586,79,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,161,81,first,98066,97991,98142,True,98065,2,5,4,first_last_stroke_match,81,98066,covered,80,98062,98485,80,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,162,81,last,98394,98319,98470,True,98394,4,5,4,first_last_stroke_match,81,98394,covered,80,98062,98485,80,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,163,82,first,99927,99852,100003,True,99921,3,5,4,no_gt_stroke_match,,,covered,81,99919,100517,81,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,164,82,last,100321,100246,100397,True,100321,4,5,4,first_last_stroke_match,82,100321,covered,81,99919,100517,81,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,165,83,first,101556,101481,101632,True,101552,3,5,4,first_last_stroke_match,83,101556,covered,82,101498,102121,82,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,166,83,last,102070,101995,102146,True,102065,6,5,4,no_gt_stroke_match,,,covered,82,101498,102121,82,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,167,84,first,103066,102991,103142,True,103070,3,5,4,first_last_stroke_match,84,103066,covered,83,103030,103402,83,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,168,84,last,103366,103291,103442,True,103390,2,5,4,no_gt_stroke_match,,,covered,83,103030,103402,83,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,169,85,first,103933,103858,103992,True,103929,2,5,4,first_last_stroke_match,85,103933,covered,84,103927,104100,84,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,170,85,last,104050,103992,104126,True,104046,4,5,4,first_last_stroke_match,85,104050,covered,84,103927,104100,84,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,171,86,first,104518,104443,104562,True,104542,0,5,4,other_gt_stroke_match,86,104543,covered,85,104516,104686,85,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,172,86,last,104605,104562,104681,True,104606,6,5,4,first_last_stroke_match,86,104605,covered,85,104516,104686,85,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,173,87,first,105331,105256,105407,True,105345,2,5,4,other_gt_stroke_match,87,105348,covered,86,105291,105650,86,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,174,87,last,105594,105519,105670,True,105598,6,5,4,first_last_stroke_match,87,105594,covered,86,105291,105650,86,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,175,88,first,106526,106451,106538,True,106525,0,5,4,first_last_stroke_match,88,106526,covered,87,106524,106597,87,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,176,88,last,106548,106538,106624,True,106545,1,5,4,first_last_stroke_match,88,106548,covered,87,106524,106597,87,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,177,89,first,106902,106827,106978,True,106905,4,5,4,first_last_stroke_match,89,106902,covered,88,106732,107166,88,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,178,89,last,107158,107083,107234,True,107153,2,5,4,no_gt_stroke_match,,,covered,88,106732,107166,88,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,179,90,first,107587,107512,107663,True,107585,2,5,4,first_last_stroke_match,90,107587,covered,89,107583,107960,89,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,180,90,last,107852,107777,107928,True,107849,4,5,4,first_last_stroke_match,90,107852,covered,89,107583,107960,89,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,181,91,first,108317,108242,108328,True,108308,0,5,4,no_gt_stroke_match,,,covered,90,108307,108391,90,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,182,91,last,108337,108328,108413,True,108334,2,5,4,first_last_stroke_match,91,108337,covered,90,108307,108391,90,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,183,92,first,108888,108813,108964,True,108897,2,5,4,no_gt_stroke_match,,,covered,91,108832,109831,91,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,184,92,last,109792,109717,109868,True,109790,2,5,4,first_last_stroke_match,92,109792,covered,91,108832,109831,91,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,185,93,first,110483,110408,110559,True,110481,2,5,4,first_last_stroke_match,93,110483,covered,92,110479,110859,92,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,186,93,last,110790,110715,110866,True,110801,3,5,4,no_gt_stroke_match,,,covered,92,110479,110859,92,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,187,94,first,113075,113000,113151,True,113073,3,5,4,first_last_stroke_match,94,113075,covered,93,112839,113416,93,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,188,94,last,113397,113322,113473,True,113390,4,5,4,no_gt_stroke_match,,,covered,93,112839,113416,93,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,189,95,first,113940,113865,114016,True,113933,2,5,4,no_gt_stroke_match,,,covered,94,113907,114455,94,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,190,95,last,114408,114333,114484,True,114398,3,5,4,no_gt_stroke_match,,,covered,94,113907,114455,94,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,191,96,first,114993,114918,115069,True,115006,3,5,4,other_gt_stroke_match,96,115009,covered,95,114955,115543,95,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,192,96,last,115491,115416,115567,True,115505,3,5,4,no_gt_stroke_match,,,covered,95,114955,115543,95,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,193,97,first,116220,116145,116262,True,116225,1,5,4,no_gt_stroke_match,,,covered,96,116195,116354,96,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,194,97,last,116302,116262,116378,True,116300,3,5,4,first_last_stroke_match,97,116302,covered,96,116195,116354,96,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,195,98,first,116775,116700,116851,True,116769,3,5,4,no_gt_stroke_match,,,covered,97,116765,117402,97,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,196,98,last,117327,117252,117403,True,117326,4,5,4,first_last_stroke_match,98,117327,covered,97,116765,117402,97,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,197,99,first,118904,118829,118980,True,118916,2,5,4,other_gt_stroke_match,99,118918,covered,98,118894,120020,98,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,198,99,last,119953,119878,120029,True,119953,6,5,4,first_last_stroke_match,99,119953,covered,98,118894,120020,98,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,199,100,first,121539,121464,121615,True,121537,2,5,4,first_last_stroke_match,100,121539,covered,99,121513,121815,99,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,200,100,last,121742,121667,121818,True,121739,4,5,4,first_last_stroke_match,100,121742,covered,99,121513,121815,99,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,201,101,first,122326,122251,122394,True,122338,2,5,4,other_gt_stroke_match,101,122339,covered,100,122311,122516,100,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,202,101,last,122461,122394,122537,True,122462,2,5,4,first_last_stroke_match,101,122461,covered,100,122311,122516,100,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,203,102,first,122926,122851,123002,True,122920,2,5,4,no_gt_stroke_match,,,covered,101,122916,123206,101,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,204,102,last,123137,123062,123213,True,123134,2,5,4,first_last_stroke_match,102,123137,covered,101,122916,123206,101,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,205,103,first,124755,124680,124831,True,124753,3,5,4,first_last_stroke_match,103,124755,covered,102,124685,125271,102,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,206,103,last,125197,125122,125273,True,125217,2,5,4,no_gt_stroke_match,,,covered,102,124685,125271,102,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,207,104,first,125913,125838,125989,True,125912,3,5,4,first_last_stroke_match,104,125913,covered,103,125884,126922,103,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,208,104,last,126816,126741,126892,True,126814,4,5,4,first_last_stroke_match,104,126816,covered,103,125884,126922,103,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,209,105,first,127853,127778,127929,True,127863,4,5,4,no_gt_stroke_match,,,covered,104,127770,128177,104,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,210,105,last,128083,128008,128159,True,128081,6,5,4,first_last_stroke_match,105,128083,covered,104,127770,128177,104,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,211,106,first,128771,128696,128841,True,128766,2,5,4,no_gt_stroke_match,,,covered,105,128543,128959,105,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,212,106,last,128910,128841,128986,True,128909,4,5,4,first_last_stroke_match,106,128910,covered,105,128543,128959,105,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,213,107,first,129575,129500,129630,True,129569,2,5,4,no_gt_stroke_match,,,covered,106,129523,129746,106,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,214,107,last,129683,129630,129759,True,129697,2,5,4,no_gt_stroke_match,,,covered,106,129523,129746,106,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,215,108,first,131247,131172,131323,True,131249,2,5,4,first_last_stroke_match,108,131247,covered,107,131034,131789,107,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,216,108,last,131758,131683,131834,True,131758,4,5,4,first_last_stroke_match,108,131758,covered,107,131034,131789,107,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,217,109,first,132577,132502,132584,True,132558,3,5,4,no_gt_stroke_match,,,covered,108,132505,132731,108,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,218,109,last,132590,132584,132666,True,132587,2,5,4,first_last_stroke_match,109,132590,covered,108,132505,132731,108,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,219,110,first,133265,133190,133312,True,133275,2,5,4,other_gt_stroke_match,110,133276,covered,109,133215,133401,109,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,220,110,last,133358,133312,133434,True,133358,4,5,4,first_last_stroke_match,110,133358,covered,109,133215,133401,109,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,221,111,first,134201,134126,134277,True,134212,6,5,4,other_gt_stroke_match,111,134215,covered,110,133923,134584,110,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,222,111,last,134498,134423,134574,True,134484,5,5,4,no_gt_stroke_match,,,covered,110,133923,134584,110,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,223,112,first,135374,135299,135450,True,135380,2,5,4,no_gt_stroke_match,,,covered,111,135041,135752,111,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-8,224,112,last,135576,135501,135652,True,135574,6,5,4,first_last_stroke_match,112,135576,covered,111,135041,135752,111,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,0,0,first,11496,11421,11540,False,,0,5,4,no_candidate,,,split,,,,,,no_candidate,
static_shuttleset_homography/sset_01/tracknet-stride-1,1,0,last,11582,11540,11658,True,11613,0,5,4,no_gt_stroke_match,,,split,,,,2,,no_associated_span,
static_shuttleset_homography/sset_01/tracknet-stride-1,2,1,first,11881,11806,11924,True,11894,1,5,4,no_gt_stroke_match,,,covered,3,11877,12005,3,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,3,1,last,11965,11924,12041,True,11950,2,5,4,other_gt_stroke_match,1,11952,covered,3,11877,12005,3,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,4,2,first,12298,12223,12374,True,12288,2,5,4,no_gt_stroke_match,,,covered,4,12287,12987,4,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,5,2,last,12942,12867,13018,True,12967,2,5,4,no_gt_stroke_match,,,covered,4,12287,12987,4,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,6,3,first,13434,13359,13479,True,13431,2,5,4,first_last_stroke_match,3,13434,covered,5,13429,14291,5,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,7,3,last,13523,13479,13599,True,13500,1,5,4,other_gt_stroke_match,3,13502,covered,5,13429,14291,5,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,8,4,first,13923,13848,13999,True,13917,2,5,4,no_gt_stroke_match,,,covered,5,13429,14291,5,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,9,4,last,14245,14170,14321,True,14242,4,5,4,first_last_stroke_match,4,14245,covered,5,13429,14291,5,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,10,5,first,14943,14868,14990,True,14939,0,5,4,first_last_stroke_match,5,14943,covered,6,14938,15042,6,True,inside_associated_span,0
static_shuttleset_homography/sset_01/tracknet-stride-1,11,5,last,15035,14990,15111,False,,0,5,4,no_candidate,,,covered,6,14938,15042,,,no_candidate,
static_shuttleset_homography/sset_01/tracknet-stride-1,12,6,first,15374,15299,15404,False,,0,5,4,no_candidate,,,covered,7,15365,15509,,,no_candidate,
static_shuttleset_homography/sset_01/tracknet-stride-1,13,6,last,15433,15404,15509,True,15431,2,5,4,first_last_stroke_match,6,15433,covered,7,15365,15509,7,True,inside_associated_span,0
